,MMSI,SHIPNAME,VESSEL TYPE,SPEED (KNOTSx10),COURSE,HEADING,TIMESTAMP UTC,LENGTH,Year,ship_Loc,LAT,LON,distance(in km),axial_Loc,instance_id,ud_group
124,311000243,AFRICAN RAVEN,General Cargo,100,359,359,2016-06-05 21:06:48,183.0,2016,"(45.81797, -129.8016)",45.81797,-129.8016,3.7,"(45.8168, -129.754)",AB_20160713001655_20160713002655,Cargo
125,338417000,SIKULIAQ,Special Vessel,5,130,306,2016-07-13 00:36:35,79.71,2016,"(45.8201, -129.7366)",45.8201,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713002655_20160713003655,Research
126,338417000,SIKULIAQ,Special Vessel,17,136,306,2016-07-13 00:42:09,79.71,2016,"(45.82008, -129.7366)",45.82008,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713003655_20160713004655,Research
127,338417000,SIKULIAQ,Special Vessel,7,250,308,2016-07-13 00:46:46,79.71,2016,"(45.82009, -129.7366)",45.82009,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713003655_20160713004655,Research
128,311000299,BIOGRAD,Bulk Carrier,114,354,354,2018-05-23 06:35:47,189.99,2018,"(45.78331, -129.7149)",45.78331,-129.7149,4.81,"(45.8168, -129.754)",AB_20160713004655_20160713005655,Cargo
129,338417000,SIKULIAQ,Special Vessel,2,227,305,2016-07-13 00:58:15,79.71,2016,"(45.82009, -129.7366)",45.82009,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713005655_20160713010655,Research
130,338417000,SIKULIAQ,Special Vessel,2,303,308,2016-07-13 01:06:39,79.71,2016,"(45.8201, -129.7366)",45.8201,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713005655_20160713010655,Research
131,338417000,SIKULIAQ,Special Vessel,2,320,307,2016-07-13 01:12:49,79.71,2016,"(45.8201, -129.7366)",45.8201,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713010655_20160713011655,Research
132,338417000,SIKULIAQ,Special Vessel,2,293,308,2016-07-13 01:19:49,79.71,2016,"(45.82009, -129.7366)",45.82009,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713011655_20160713012655,Research
133,338417000,SIKULIAQ,Special Vessel,1,131,306,2016-07-13 01:25:08,79.71,2016,"(45.82009, -129.7366)",45.82009,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713011655_20160713012655,Research
134,338417000,SIKULIAQ,Special Vessel,4,254,309,2016-07-13 01:34:31,79.71,2016,"(45.82009, -129.7366)",45.82009,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713012655_20160713013655,Research
135,338417000,SIKULIAQ,Special Vessel,5,90,290,2016-07-12 20:49:45,79.71,2016,"(45.81621, -129.7543)",45.81621,-129.7543,0.07,"(45.8168, -129.754)",AB_20160713013655_20160713014655,Research
136,338417000,SIKULIAQ,Special Vessel,5,295,307,2016-07-13 01:50:48,79.71,2016,"(45.8201, -129.7366)",45.8201,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713014655_20160713015655,Research
137,338417000,SIKULIAQ,Special Vessel,6,137,307,2016-07-13 01:55:59,79.71,2016,"(45.8201, -129.7366)",45.8201,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713014655_20160713015655,Research
138,338417000,SIKULIAQ,Special Vessel,1,100,307,2016-07-13 02:01:18,79.71,2016,"(45.8201, -129.7366)",45.8201,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713015655_20160713020655,Research
139,338417000,SIKULIAQ,Special Vessel,7,161,290,2016-07-12 21:22:36,79.71,2016,"(45.81607, -129.7543)",45.81607,-129.7543,0.08,"(45.8168, -129.754)",AB_20160713020655_20160713021655,Research
140,338417000,SIKULIAQ,Special Vessel,5,225,307,2016-07-13 02:18:25,79.71,2016,"(45.8201, -129.7366)",45.8201,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713021655_20160713022655,Research
141,338417000,SIKULIAQ,Special Vessel,2,194,307,2016-07-13 02:24:16,79.71,2016,"(45.8201, -129.7366)",45.8201,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713021655_20160713022655,Research
142,338417000,SIKULIAQ,Special Vessel,6,57,306,2016-07-13 02:30:49,79.71,2016,"(45.8201, -129.7366)",45.8201,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713022655_20160713023655,Research
143,338417000,SIKULIAQ,Special Vessel,2,145,306,2016-07-13 02:43:28,79.71,2016,"(45.8201, -129.7366)",45.8201,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713023655_20160713024655,Research
144,338417000,SIKULIAQ,Special Vessel,3,99,307,2016-07-13 02:45:52,79.71,2016,"(45.82009, -129.7366)",45.82009,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713023655_20160713024655,Research
145,338417000,SIKULIAQ,Special Vessel,2,36,307,2016-07-13 02:51:05,79.71,2016,"(45.8201, -129.7366)",45.8201,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713024655_20160713025655,Research
146,338417000,SIKULIAQ,Special Vessel,3,152,307,2016-07-13 02:54:12,79.71,2016,"(45.8201, -129.7366)",45.8201,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713024655_20160713025655,Research
147,338417000,SIKULIAQ,Special Vessel,4,146,307,2016-07-13 02:59:16,79.71,2016,"(45.8201, -129.7366)",45.8201,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713025655_20160713030655,Research
148,338417000,SIKULIAQ,Special Vessel,2,192,307,2016-07-13 03:06:55,79.71,2016,"(45.8201, -129.7366)",45.8201,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713025655_20160713030655,Research
149,338417000,SIKULIAQ,Special Vessel,2,192,307,2016-07-13 03:06:55,79.71,2016,"(45.8201, -129.7366)",45.8201,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713030655_20160713031655,Research
150,338417000,SIKULIAQ,Special Vessel,1,19,306,2016-07-13 03:12:14,79.71,2016,"(45.82011, -129.7366)",45.82011,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713030655_20160713031655,Research
151,338417000,SIKULIAQ,Special Vessel,7,52,289,2016-07-12 22:29:09,79.71,2016,"(45.81637, -129.7544)",45.81637,-129.7544,0.06,"(45.8168, -129.754)",AB_20160713031655_20160713032655,Research
152,338417000,SIKULIAQ,Special Vessel,4,256,307,2016-07-13 03:33:22,79.71,2016,"(45.82011, -129.7366)",45.82011,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713032655_20160713033655,Research
153,338417000,SIKULIAQ,Special Vessel,6,112,306,2016-07-13 03:39:09,79.71,2016,"(45.8201, -129.7366)",45.8201,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713033655_20160713034655,Research
154,338417000,SIKULIAQ,Special Vessel,4,133,307,2016-07-13 03:41:05,79.71,2016,"(45.82011, -129.7366)",45.82011,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713033655_20160713034655,Research
155,338417000,SIKULIAQ,Special Vessel,6,301,307,2016-07-13 03:43:54,79.71,2016,"(45.82011, -129.7366)",45.82011,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713033655_20160713034655,Research
156,338417000,SIKULIAQ,Special Vessel,1,105,284,2016-07-12 13:44:29,79.71,2016,"(45.81599, -129.7554)",45.81599,-129.7554,0.14,"(45.8168, -129.754)",AB_20160713034655_20160713035655,Research
157,338417000,SIKULIAQ,Special Vessel,11,80,307,2016-07-13 03:59:55,79.71,2016,"(45.82, -129.7366)",45.82,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713035655_20160713040655,Research
158,338417000,SIKULIAQ,Special Vessel,5,296,307,2016-07-13 04:04:59,79.71,2016,"(45.82001, -129.7366)",45.82001,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713035655_20160713040655,Research
159,338417000,SIKULIAQ,Special Vessel,3,152,307,2016-07-13 04:08:29,79.71,2016,"(45.81988, -129.7366)",45.81988,-129.7366,1.39,"(45.8168, -129.754)",AB_20160713040655_20160713041655,Research
160,338417000,SIKULIAQ,Special Vessel,6,101,295,2016-07-12 23:23:52,79.71,2016,"(45.81638, -129.7544)",45.81638,-129.7544,0.06,"(45.8168, -129.754)",AB_20160713041655_20160713042655,Research
161,338417000,SIKULIAQ,Special Vessel,4,280,307,2016-07-13 04:29:14,79.71,2016,"(45.81952, -129.7366)",45.81952,-129.7366,1.39,"(45.8168, -129.754)",AB_20160713042655_20160713043655,Research
162,338417000,SIKULIAQ,Special Vessel,3,76,306,2016-07-13 04:34:54,79.71,2016,"(45.81959, -129.7366)",45.81959,-129.7366,1.39,"(45.8168, -129.754)",AB_20160713042655_20160713043655,Research
163,338417000,SIKULIAQ,Special Vessel,8,18,308,2016-07-12 23:39:05,79.71,2016,"(45.82059, -129.7362)",45.82059,-129.7362,1.45,"(45.8168, -129.754)",AB_20160713043655_20160713044655,Research
164,338417000,SIKULIAQ,Special Vessel,6,327,307,2016-07-13 04:50:29,79.71,2016,"(45.81964, -129.7366)",45.81964,-129.7366,1.39,"(45.8168, -129.754)",AB_20160713044655_20160713045655,Research
165,338417000,SIKULIAQ,Special Vessel,4,122,309,2016-07-13 04:56:25,79.71,2016,"(45.81964, -129.7366)",45.81964,-129.7366,1.39,"(45.8168, -129.754)",AB_20160713044655_20160713045655,Research
166,338417000,SIKULIAQ,Special Vessel,1,103,306,2016-07-13 04:58:28,79.71,2016,"(45.81963, -129.7366)",45.81963,-129.7366,1.39,"(45.8168, -129.754)",AB_20160713045655_20160713050655,Research
167,338417000,SIKULIAQ,Special Vessel,7,285,307,2016-07-13 05:09:45,79.71,2016,"(45.81963, -129.7366)",45.81963,-129.7366,1.39,"(45.8168, -129.754)",AB_20160713050655_20160713051655,Research
168,338417000,SIKULIAQ,Special Vessel,1,103,307,2016-07-13 05:15:35,79.71,2016,"(45.81963, -129.7366)",45.81963,-129.7366,1.39,"(45.8168, -129.754)",AB_20160713050655_20160713051655,Research
169,338417000,SIKULIAQ,Special Vessel,5,36,307,2016-07-13 05:20:52,79.71,2016,"(45.81964, -129.7366)",45.81964,-129.7366,1.39,"(45.8168, -129.754)",AB_20160713051655_20160713052655,Research
170,338417000,SIKULIAQ,Special Vessel,6,103,307,2016-07-13 05:26:04,79.71,2016,"(45.81964, -129.7366)",45.81964,-129.7366,1.39,"(45.8168, -129.754)",AB_20160713051655_20160713052655,Research
171,338417000,SIKULIAQ,Special Vessel,10,273,307,2016-07-13 00:12:04,79.71,2016,"(45.82009, -129.7366)",45.82009,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713052655_20160713053655,Research
172,338417000,SIKULIAQ,Special Vessel,3,112,307,2016-07-13 00:16:49,79.71,2016,"(45.8201, -129.7366)",45.8201,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713053655_20160713054655,Research
173,338417000,SIKULIAQ,Special Vessel,6,42,309,2016-07-13 05:51:16,79.71,2016,"(45.82027, -129.7366)",45.82027,-129.7366,1.41,"(45.8168, -129.754)",AB_20160713054655_20160713055655,Research
174,338417000,SIKULIAQ,Special Vessel,5,130,306,2016-07-13 00:36:35,79.71,2016,"(45.8201, -129.7366)",45.8201,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713055655_20160713060655,Research
175,338417000,SIKULIAQ,Special Vessel,0,157,307,2016-07-13 06:10:49,79.71,2016,"(45.81982, -129.7365)",45.81982,-129.7365,1.4,"(45.8168, -129.754)",AB_20160713060655_20160713061655,Research
176,338417000,SIKULIAQ,Special Vessel,7,58,307,2016-07-13 06:15:55,79.71,2016,"(45.81965, -129.7365)",45.81965,-129.7365,1.4,"(45.8168, -129.754)",AB_20160713060655_20160713061655,Research
177,338417000,SIKULIAQ,Special Vessel,7,250,308,2016-07-13 00:46:46,79.71,2016,"(45.82009, -129.7366)",45.82009,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713061655_20160713062655,Research
178,338417000,SIKULIAQ,Special Vessel,1,274,307,2016-07-13 06:30:15,79.71,2016,"(45.81973, -129.7365)",45.81973,-129.7365,1.4,"(45.8168, -129.754)",AB_20160713062655_20160713063655,Research
179,338417000,SIKULIAQ,Special Vessel,12,82,306,2016-07-13 06:35:56,79.71,2016,"(45.82002, -129.7365)",45.82002,-129.7365,1.41,"(45.8168, -129.754)",AB_20160713062655_20160713063655,Research
180,338417000,SIKULIAQ,Special Vessel,5,153,308,2016-07-13 06:42:29,79.71,2016,"(45.82057, -129.7365)",45.82057,-129.7365,1.42,"(45.8168, -129.754)",AB_20160713063655_20160713064655,Research
181,338417000,SIKULIAQ,Special Vessel,8,111,307,2016-07-13 06:49:52,79.71,2016,"(45.82058, -129.7366)",45.82058,-129.7366,1.42,"(45.8168, -129.754)",AB_20160713064655_20160713065655,Research
182,338417000,SIKULIAQ,Special Vessel,1,128,306,2016-07-13 06:56:09,79.71,2016,"(45.82057, -129.7366)",45.82057,-129.7366,1.42,"(45.8168, -129.754)",AB_20160713064655_20160713065655,Research
183,338417000,SIKULIAQ,Special Vessel,11,127,308,2016-07-13 07:03:36,79.71,2016,"(45.82043, -129.7366)",45.82043,-129.7366,1.41,"(45.8168, -129.754)",AB_20160713065655_20160713070655,Research
184,338417000,SIKULIAQ,Special Vessel,7,28,306,2016-07-13 07:09:49,79.71,2016,"(45.82061, -129.7363)",45.82061,-129.7363,1.44,"(45.8168, -129.754)",AB_20160713070655_20160713071655,Research
185,338417000,SIKULIAQ,Special Vessel,7,73,307,2016-07-13 07:16:35,79.71,2016,"(45.82079, -129.7359)",45.82079,-129.7359,1.47,"(45.8168, -129.754)",AB_20160713070655_20160713071655,Research
186,338417000,SIKULIAQ,Special Vessel,1,131,306,2016-07-13 01:25:08,79.71,2016,"(45.82009, -129.7366)",45.82009,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713071655_20160713072655,Research
187,338417000,SIKULIAQ,Special Vessel,4,254,309,2016-07-13 01:34:31,79.71,2016,"(45.82009, -129.7366)",45.82009,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713072655_20160713073655,Research
188,338417000,SIKULIAQ,Special Vessel,5,90,290,2016-07-12 20:49:45,79.71,2016,"(45.81621, -129.7543)",45.81621,-129.7543,0.07,"(45.8168, -129.754)",AB_20160713073655_20160713074655,Research
189,338417000,SIKULIAQ,Special Vessel,5,295,307,2016-07-13 01:50:48,79.71,2016,"(45.8201, -129.7366)",45.8201,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713074655_20160713075655,Research
190,338417000,SIKULIAQ,Special Vessel,3,305,307,2016-07-13 08:01:14,79.71,2016,"(45.81965, -129.737)",45.81965,-129.737,1.36,"(45.8168, -129.754)",AB_20160713075655_20160713080655,Research
191,338417000,SIKULIAQ,Special Vessel,7,353,307,2016-07-13 08:03:53,79.71,2016,"(45.81965, -129.737)",45.81965,-129.737,1.36,"(45.8168, -129.754)",AB_20160713075655_20160713080655,Research
192,338417000,SIKULIAQ,Special Vessel,6,1,306,2016-07-13 08:10:40,79.71,2016,"(45.81984, -129.7369)",45.81984,-129.7369,1.37,"(45.8168, -129.754)",AB_20160713080655_20160713081655,Research
193,338417000,SIKULIAQ,Special Vessel,7,161,290,2016-07-12 21:22:36,79.71,2016,"(45.81607, -129.7543)",45.81607,-129.7543,0.08,"(45.8168, -129.754)",AB_20160713081655_20160713082655,Research
194,338417000,SIKULIAQ,Special Vessel,5,225,307,2016-07-13 02:18:25,79.71,2016,"(45.8201, -129.7366)",45.8201,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713082655_20160713083655,Research
195,338417000,SIKULIAQ,Special Vessel,2,194,307,2016-07-13 02:24:16,79.71,2016,"(45.8201, -129.7366)",45.8201,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713083655_20160713084655,Research
196,338417000,SIKULIAQ,Special Vessel,6,57,306,2016-07-13 02:30:49,79.71,2016,"(45.8201, -129.7366)",45.8201,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713084655_20160713085655,Research
197,338417000,SIKULIAQ,Special Vessel,10,242,289,2016-07-13 08:59:15,79.71,2016,"(45.81962, -129.7369)",45.81962,-129.7369,1.37,"(45.8168, -129.754)",AB_20160713085655_20160713090655,Research
198,338417000,SIKULIAQ,Special Vessel,8,260,289,2016-07-13 09:04:21,79.71,2016,"(45.81963, -129.737)",45.81963,-129.737,1.36,"(45.8168, -129.754)",AB_20160713085655_20160713090655,Research
199,338417000,SIKULIAQ,Special Vessel,1,338,288,2016-07-13 09:16:02,79.71,2016,"(45.81963, -129.737)",45.81963,-129.737,1.36,"(45.8168, -129.754)",AB_20160713090655_20160713091655,Research
200,338417000,SIKULIAQ,Special Vessel,5,273,289,2016-07-13 09:21:16,79.71,2016,"(45.81963, -129.737)",45.81963,-129.737,1.36,"(45.8168, -129.754)",AB_20160713091655_20160713092655,Research
201,338417000,SIKULIAQ,Special Vessel,1,121,289,2016-07-13 09:26:22,79.71,2016,"(45.81963, -129.737)",45.81963,-129.737,1.36,"(45.8168, -129.754)",AB_20160713091655_20160713092655,Research
202,338417000,SIKULIAQ,Special Vessel,3,152,307,2016-07-13 02:54:12,79.71,2016,"(45.8201, -129.7366)",45.8201,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713092655_20160713093655,Research
203,338417000,SIKULIAQ,Special Vessel,4,230,288,2016-07-13 09:38:51,79.71,2016,"(45.81961, -129.737)",45.81961,-129.737,1.36,"(45.8168, -129.754)",AB_20160713093655_20160713094655,Research
204,338417000,SIKULIAQ,Special Vessel,3,143,288,2016-07-13 09:44:04,79.71,2016,"(45.81961, -129.737)",45.81961,-129.737,1.36,"(45.8168, -129.754)",AB_20160713093655_20160713094655,Research
205,338417000,SIKULIAQ,Special Vessel,1,212,288,2016-07-13 09:56:44,79.71,2016,"(45.81963, -129.737)",45.81963,-129.737,1.36,"(45.8168, -129.754)",AB_20160713094655_20160713095655,Research
206,338417000,SIKULIAQ,Special Vessel,2,192,307,2016-07-13 03:06:55,79.71,2016,"(45.8201, -129.7366)",45.8201,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713095655_20160713100655,Research
207,338417000,SIKULIAQ,Special Vessel,1,19,306,2016-07-13 03:12:14,79.71,2016,"(45.82011, -129.7366)",45.82011,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713100655_20160713101655,Research
208,338417000,SIKULIAQ,Special Vessel,1,308,288,2016-07-13 10:44:28,79.71,2016,"(45.81979, -129.7369)",45.81979,-129.7369,1.37,"(45.8168, -129.754)",AB_20160713104428_20160713105428,Research
209,338417000,SIKULIAQ,Special Vessel,6,117,289,2016-07-13 11:00:35,79.71,2016,"(45.81978, -129.7369)",45.81978,-129.7369,1.37,"(45.8168, -129.754)",AB_20160713105428_20160713110428,Research
210,338417000,SIKULIAQ,Special Vessel,8,304,289,2016-07-13 11:07:16,79.71,2016,"(45.8198, -129.7369)",45.8198,-129.7369,1.37,"(45.8168, -129.754)",AB_20160713110428_20160713111428,Research
211,338417000,SIKULIAQ,Special Vessel,7,160,289,2016-07-13 11:21:13,79.71,2016,"(45.81978, -129.7369)",45.81978,-129.7369,1.37,"(45.8168, -129.754)",AB_20160713111428_20160713112428,Research
212,338417000,SIKULIAQ,Special Vessel,2,6,288,2016-07-13 11:26:35,79.71,2016,"(45.81978, -129.7369)",45.81978,-129.7369,1.37,"(45.8168, -129.754)",AB_20160713112428_20160713113428,Research
213,338417000,SIKULIAQ,Special Vessel,8,292,289,2016-07-13 11:43:16,79.71,2016,"(45.81981, -129.7369)",45.81981,-129.7369,1.37,"(45.8168, -129.754)",AB_20160713113428_20160713114428,Research
214,338417000,SIKULIAQ,Special Vessel,5,336,289,2016-07-13 11:48:56,79.71,2016,"(45.81981, -129.7369)",45.81981,-129.7369,1.37,"(45.8168, -129.754)",AB_20160713114428_20160713115428,Research
215,338417000,SIKULIAQ,Special Vessel,4,155,289,2016-07-13 12:01:05,79.71,2016,"(45.8198, -129.7369)",45.8198,-129.7369,1.37,"(45.8168, -129.754)",AB_20160713115428_20160713120428,Research
216,338417000,SIKULIAQ,Special Vessel,6,122,289,2016-07-13 12:07:35,79.71,2016,"(45.81981, -129.7369)",45.81981,-129.7369,1.37,"(45.8168, -129.754)",AB_20160713120428_20160713121428,Research
217,338417000,SIKULIAQ,Special Vessel,5,279,291,2016-07-13 12:22:32,79.71,2016,"(45.81981, -129.7369)",45.81981,-129.7369,1.37,"(45.8168, -129.754)",AB_20160713121428_20160713122428,Research
218,338417000,SIKULIAQ,Special Vessel,5,334,290,2016-07-13 12:28:15,79.71,2016,"(45.81981, -129.7369)",45.81981,-129.7369,1.37,"(45.8168, -129.754)",AB_20160713122428_20160713123428,Research
219,338417000,SIKULIAQ,Special Vessel,18,311,290,2016-07-13 12:44:12,79.71,2016,"(45.81993, -129.7372)",45.81993,-129.7372,1.35,"(45.8168, -129.754)",AB_20160713123428_20160713124428,Research
220,338417000,SIKULIAQ,Special Vessel,8,18,308,2016-07-12 23:39:05,79.71,2016,"(45.82059, -129.7362)",45.82059,-129.7362,1.45,"(45.8168, -129.754)",AB_20160713124428_20160713125428,Research
221,338417000,SIKULIAQ,Special Vessel,6,327,307,2016-07-13 04:50:29,79.71,2016,"(45.81964, -129.7366)",45.81964,-129.7366,1.39,"(45.8168, -129.754)",AB_20160713125428_20160713130428,Research
222,338417000,SIKULIAQ,Special Vessel,2,96,283,2016-07-13 13:04:59,79.71,2016,"(45.83102, -129.7541)",45.83102,-129.7541,1.58,"(45.8168, -129.754)",AB_20160713130428_20160713131428,Research
223,338417000,SIKULIAQ,Special Vessel,8,132,282,2016-07-13 13:12:19,79.71,2016,"(45.83056, -129.7537)",45.83056,-129.7537,1.53,"(45.8168, -129.754)",AB_20160713130428_20160713131428,Research
224,338417000,SIKULIAQ,Special Vessel,1,103,306,2016-07-13 04:58:28,79.71,2016,"(45.81963, -129.7366)",45.81963,-129.7366,1.39,"(45.8168, -129.754)",AB_20160713131428_20160713132428,Research
225,338417000,SIKULIAQ,Special Vessel,7,353,302,2016-07-13 13:32:56,79.71,2016,"(45.83054, -129.7538)",45.83054,-129.7538,1.53,"(45.8168, -129.754)",AB_20160713132428_20160713133428,Research
226,338417000,SIKULIAQ,Special Vessel,1,103,307,2016-07-13 05:15:35,79.71,2016,"(45.81963, -129.7366)",45.81963,-129.7366,1.39,"(45.8168, -129.754)",AB_20160713133428_20160713134428,Research
227,338417000,SIKULIAQ,Special Vessel,4,26,302,2016-07-13 13:47:14,79.71,2016,"(45.83056, -129.7537)",45.83056,-129.7537,1.53,"(45.8168, -129.754)",AB_20160713134428_20160713135428,Research
228,338417000,SIKULIAQ,Special Vessel,4,272,302,2016-07-13 13:52:48,79.71,2016,"(45.83055, -129.7538)",45.83055,-129.7538,1.53,"(45.8168, -129.754)",AB_20160713134428_20160713135428,Research
229,338417000,SIKULIAQ,Special Vessel,6,103,307,2016-07-13 05:26:04,79.71,2016,"(45.81964, -129.7366)",45.81964,-129.7366,1.39,"(45.8168, -129.754)",AB_20160713135428_20160713140428,Research
230,338417000,SIKULIAQ,Special Vessel,10,273,307,2016-07-13 00:12:04,79.71,2016,"(45.82009, -129.7366)",45.82009,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713140428_20160713141428,Research
231,338417000,SIKULIAQ,Special Vessel,3,112,307,2016-07-13 00:16:49,79.71,2016,"(45.8201, -129.7366)",45.8201,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713141428_20160713142428,Research
232,338417000,SIKULIAQ,Special Vessel,10,172,301,2016-07-13 14:28:45,79.71,2016,"(45.83055, -129.7543)",45.83055,-129.7543,1.53,"(45.8168, -129.754)",AB_20160713142428_20160713143428,Research
233,338417000,SIKULIAQ,Special Vessel,5,130,306,2016-07-13 00:36:35,79.71,2016,"(45.8201, -129.7366)",45.8201,-129.7366,1.4,"(45.8168, -129.754)",AB_20160713143428_20160713144428,Research
234,338417000,SIKULIAQ,Special Vessel,2,237,301,2016-07-13 14:50:26,79.71,2016,"(45.83054, -129.7543)",45.83054,-129.7543,1.53,"(45.8168, -129.754)",AB_20160713144428_20160713145428,Research
