,MMSI,SHIPNAME,VESSEL TYPE,SPEED (KNOTSx10),COURSE,HEADING,TIMESTAMP UTC,LENGTH,Year,ship_Loc,LAT,LON,distance(in km),central_caldera_Loc,instance_id,ud_group
121,338415000,RACHEL CARSON,Offshore Supply Ship,8,62,146,2019-08-21 19:46:56,41.46,2019,"(45.91607, -129.9892)",45.91607,-129.9892,4.58,"(45.9549, -130.0089)",CC_20190821194002_20190821195002,Offshore
122,338415000,RACHEL CARSON,Offshore Supply Ship,19,158,101,2019-08-21 19:49:20,41.46,2019,"(45.91545, -129.9881)",45.91545,-129.9881,4.67,"(45.9549, -130.0089)",CC_20190821194002_20190821195002,Offshore
123,338415000,RACHEL CARSON,Offshore Supply Ship,13,310,327,2019-08-21 19:58:26,41.46,2019,"(45.91342, -129.9852)",45.91342,-129.9852,4.96,"(45.9549, -130.0089)",CC_20190821195002_20190821200002,Offshore
124,338415000,RACHEL CARSON,Offshore Supply Ship,11,42,339,2019-08-21 20:05:11,41.46,2019,"(45.91477, -129.9896)",45.91477,-129.9896,4.7,"(45.9549, -130.0089)",CC_20190821200002_20190821201002,Offshore
125,338415000,RACHEL CARSON,Offshore Supply Ship,7,344,301,2019-08-21 20:08:21,41.46,2019,"(45.91494, -129.9897)",45.91494,-129.9897,4.68,"(45.9549, -130.0089)",CC_20190821200002_20190821201002,Offshore
126,338415000,RACHEL CARSON,Offshore Supply Ship,8,73,321,2019-08-21 20:10:07,41.46,2019,"(45.91488, -129.9898)",45.91488,-129.9898,4.69,"(45.9549, -130.0089)",CC_20190821201002_20190821202002,Offshore
127,338415000,RACHEL CARSON,Offshore Supply Ship,21,244,328,2019-08-21 20:10:58,41.46,2019,"(45.91508, -129.9901)",45.91508,-129.9901,4.66,"(45.9549, -130.0089)",CC_20190821201002_20190821202002,Offshore
128,338415000,RACHEL CARSON,Offshore Supply Ship,4,9,350,2019-08-21 20:12:39,41.46,2019,"(45.91508, -129.9901)",45.91508,-129.9901,4.66,"(45.9549, -130.0089)",CC_20190821201002_20190821202002,Offshore
129,338415000,RACHEL CARSON,Offshore Supply Ship,4,336,331,2019-08-21 20:15:03,41.46,2019,"(45.91506, -129.9901)",45.91506,-129.9901,4.66,"(45.9549, -130.0089)",CC_20190821201002_20190821202002,Offshore
130,338415000,RACHEL CARSON,Offshore Supply Ship,10,188,321,2019-08-21 20:17:10,41.46,2019,"(45.91501, -129.9903)",45.91501,-129.9903,4.66,"(45.9549, -130.0089)",CC_20190821201002_20190821202002,Offshore
131,338415000,RACHEL CARSON,Offshore Supply Ship,2,295,322,2019-08-21 20:17:44,41.46,2019,"(45.91496, -129.9904)",45.91496,-129.9904,4.67,"(45.9549, -130.0089)",CC_20190821201002_20190821202002,Offshore
132,338415000,RACHEL CARSON,Offshore Supply Ship,8,43,324,2019-08-21 20:17:56,41.46,2019,"(45.91497, -129.9904)",45.91497,-129.9904,4.66,"(45.9549, -130.0089)",CC_20190821201002_20190821202002,Offshore
133,338415000,RACHEL CARSON,Offshore Supply Ship,14,51,344,2019-08-21 20:19:13,41.46,2019,"(45.91501, -129.9905)",45.91501,-129.9905,4.66,"(45.9549, -130.0089)",CC_20190821201002_20190821202002,Offshore
134,338415000,RACHEL CARSON,Offshore Supply Ship,11,357,320,2019-08-21 20:22:46,41.46,2019,"(45.91513, -129.9906)",45.91513,-129.9906,4.64,"(45.9549, -130.0089)",CC_20190821202002_20190821203002,Offshore
135,338415000,RACHEL CARSON,Offshore Supply Ship,11,187,329,2019-08-21 20:25:14,41.46,2019,"(45.91513, -129.9904)",45.91513,-129.9904,4.65,"(45.9549, -130.0089)",CC_20190821202002_20190821203002,Offshore
136,338415000,RACHEL CARSON,Offshore Supply Ship,7,23,321,2019-08-21 20:26:46,41.46,2019,"(45.91497, -129.9904)",45.91497,-129.9904,4.66,"(45.9549, -130.0089)",CC_20190821202002_20190821203002,Offshore
137,338415000,RACHEL CARSON,Offshore Supply Ship,11,320,330,2019-08-21 20:27:14,41.46,2019,"(45.91501, -129.9905)",45.91501,-129.9905,4.66,"(45.9549, -130.0089)",CC_20190821202002_20190821203002,Offshore
138,338415000,RACHEL CARSON,Offshore Supply Ship,12,324,344,2019-08-21 20:27:37,41.46,2019,"(45.91507, -129.9906)",45.91507,-129.9906,4.65,"(45.9549, -130.0089)",CC_20190821202002_20190821203002,Offshore
139,338415000,RACHEL CARSON,Offshore Supply Ship,9,281,352,2019-08-21 20:27:51,41.46,2019,"(45.9151, -129.9906)",45.9151,-129.9906,4.65,"(45.9549, -130.0089)",CC_20190821202002_20190821203002,Offshore
140,338415000,RACHEL CARSON,Offshore Supply Ship,8,254,340,2019-08-21 20:30:06,41.46,2019,"(45.91502, -129.9902)",45.91502,-129.9902,4.66,"(45.9549, -130.0089)",CC_20190821203002_20190821204002,Offshore
141,338415000,RACHEL CARSON,Offshore Supply Ship,16,44,354,2019-08-21 20:33:47,41.46,2019,"(45.91539, -129.9904)",45.91539,-129.9904,4.62,"(45.9549, -130.0089)",CC_20190821203002_20190821204002,Offshore
142,338415000,RACHEL CARSON,Offshore Supply Ship,15,238,333,2019-08-21 20:36:30,41.46,2019,"(45.91555, -129.9902)",45.91555,-129.9902,4.61,"(45.9549, -130.0089)",CC_20190821203002_20190821204002,Offshore
143,338415000,RACHEL CARSON,Offshore Supply Ship,9,283,322,2019-08-21 20:43:27,41.46,2019,"(45.91547, -129.9905)",45.91547,-129.9905,4.61,"(45.9549, -130.0089)",CC_20190821204002_20190821205002,Offshore
144,338415000,RACHEL CARSON,Offshore Supply Ship,14,50,332,2019-08-21 20:45:02,41.46,2019,"(45.91536, -129.9906)",45.91536,-129.9906,4.62,"(45.9549, -130.0089)",CC_20190821204002_20190821205002,Offshore
145,338415000,RACHEL CARSON,Offshore Supply Ship,10,64,331,2019-08-21 20:45:36,41.46,2019,"(45.91536, -129.9908)",45.91536,-129.9908,4.61,"(45.9549, -130.0089)",CC_20190821204002_20190821205002,Offshore
146,338415000,RACHEL CARSON,Offshore Supply Ship,12,39,331,2019-08-21 20:45:58,41.46,2019,"(45.91536, -129.9908)",45.91536,-129.9908,4.61,"(45.9549, -130.0089)",CC_20190821204002_20190821205002,Offshore
147,338415000,RACHEL CARSON,Offshore Supply Ship,20,259,314,2019-08-22 00:35:56,41.46,2019,"(45.91023, -130.0144)",45.91023,-130.0144,4.98,"(45.9549, -130.0089)",CC_20190822003556_20190822004556,Offshore
148,338415000,RACHEL CARSON,Offshore Supply Ship,47,312,320,2019-08-22 00:41:01,41.46,2019,"(45.91217, -130.0201)",45.91217,-130.0201,4.83,"(45.9549, -130.0089)",CC_20190822003556_20190822004556,Offshore
149,338415000,RACHEL CARSON,Offshore Supply Ship,29,305,314,2019-08-22 00:45:20,41.46,2019,"(45.91282, -130.0238)",45.91282,-130.0238,4.82,"(45.9549, -130.0089)",CC_20190822003556_20190822004556,Offshore
150,338415000,RACHEL CARSON,Offshore Supply Ship,31,304,338,2019-08-22 00:46:44,41.46,2019,"(45.91405, -130.0265)",45.91405,-130.0265,4.74,"(45.9549, -130.0089)",CC_20190822004556_20190822005556,Offshore
151,338415000,RACHEL CARSON,Offshore Supply Ship,29,336,332,2019-08-22 00:48:14,41.46,2019,"(45.91492, -130.0275)",45.91492,-130.0275,4.67,"(45.9549, -130.0089)",CC_20190822004556_20190822005556,Offshore
152,338415000,RACHEL CARSON,Offshore Supply Ship,27,295,322,2019-08-22 00:50:33,41.46,2019,"(45.91585, -130.0297)",45.91585,-130.0297,4.63,"(45.9549, -130.0089)",CC_20190822004556_20190822005556,Offshore
153,338415000,RACHEL CARSON,Offshore Supply Ship,26,308,323,2019-08-22 00:50:42,41.46,2019,"(45.9159, -130.0298)",45.9159,-130.0298,4.63,"(45.9549, -130.0089)",CC_20190822004556_20190822005556,Offshore
154,338415000,RACHEL CARSON,Offshore Supply Ship,22,335,344,2019-08-22 00:52:43,41.46,2019,"(45.91684, -130.0316)",45.91684,-130.0316,4.58,"(45.9549, -130.0089)",CC_20190822004556_20190822005556,Offshore
155,338415000,RACHEL CARSON,Offshore Supply Ship,37,306,342,2019-08-22 00:52:48,41.46,2019,"(45.91689, -130.0316)",45.91689,-130.0316,4.58,"(45.9549, -130.0089)",CC_20190822004556_20190822005556,Offshore
156,338415000,RACHEL CARSON,Offshore Supply Ship,31,328,344,2019-08-22 00:52:55,41.46,2019,"(45.91694, -130.0317)",45.91694,-130.0317,4.57,"(45.9549, -130.0089)",CC_20190822004556_20190822005556,Offshore
157,338415000,RACHEL CARSON,Offshore Supply Ship,23,319,346,2019-08-22 00:53:14,41.46,2019,"(45.91712, -130.0319)",45.91712,-130.0319,4.56,"(45.9549, -130.0089)",CC_20190822004556_20190822005556,Offshore
158,338415000,RACHEL CARSON,Offshore Supply Ship,27,307,329,2019-08-22 00:55:31,41.46,2019,"(45.91844, -130.0332)",45.91844,-130.0332,4.47,"(45.9549, -130.0089)",CC_20190822004556_20190822005556,Offshore
159,338415000,RACHEL CARSON,Offshore Supply Ship,20,341,357,2019-08-22 00:58:40,41.46,2019,"(45.92032, -130.0357)",45.92032,-130.0357,4.37,"(45.9549, -130.0089)",CC_20190822005556_20190822010556,Offshore
160,338415000,RACHEL CARSON,Offshore Supply Ship,22,337,356,2019-08-22 00:58:51,41.46,2019,"(45.92043, -130.0358)",45.92043,-130.0358,4.36,"(45.9549, -130.0089)",CC_20190822005556_20190822010556,Offshore
161,338415000,RACHEL CARSON,Offshore Supply Ship,24,327,332,2019-08-22 01:00:44,41.46,2019,"(45.92169, -130.0368)",45.92169,-130.0368,4.28,"(45.9549, -130.0089)",CC_20190822005556_20190822010556,Offshore
162,338415000,RACHEL CARSON,Offshore Supply Ship,21,329,331,2019-08-22 01:00:50,41.46,2019,"(45.92176, -130.0369)",45.92176,-130.0369,4.28,"(45.9549, -130.0089)",CC_20190822005556_20190822010556,Offshore
163,338415000,RACHEL CARSON,Offshore Supply Ship,41,295,328,2019-08-22 01:01:01,41.46,2019,"(45.92185, -130.037)",45.92185,-130.037,4.27,"(45.9549, -130.0089)",CC_20190822005556_20190822010556,Offshore
164,338415000,RACHEL CARSON,Offshore Supply Ship,22,337,335,2019-08-22 01:01:56,41.46,2019,"(45.92235, -130.0379)",45.92235,-130.0379,4.26,"(45.9549, -130.0089)",CC_20190822005556_20190822010556,Offshore
165,338415000,RACHEL CARSON,Offshore Supply Ship,23,8,350,2019-08-22 01:06:28,41.46,2019,"(45.92512, -130.0407)",45.92512,-130.0407,4.13,"(45.9549, -130.0089)",CC_20190822010556_20190822011556,Offshore
166,338415000,RACHEL CARSON,Offshore Supply Ship,34,329,340,2019-08-22 01:09:10,41.46,2019,"(45.92705, -130.042)",45.92705,-130.042,4.02,"(45.9549, -130.0089)",CC_20190822010556_20190822011556,Offshore
167,338415000,RACHEL CARSON,Offshore Supply Ship,34,329,336,2019-08-22 01:09:53,41.46,2019,"(45.92756, -130.0425)",45.92756,-130.0425,4.0,"(45.9549, -130.0089)",CC_20190822010556_20190822011556,Offshore
168,338415000,RACHEL CARSON,Offshore Supply Ship,34,328,356,2019-08-22 01:12:34,41.46,2019,"(45.92929, -130.0441)",45.92929,-130.0441,3.94,"(45.9549, -130.0089)",CC_20190822010556_20190822011556,Offshore
169,338415000,RACHEL CARSON,Offshore Supply Ship,24,345,358,2019-08-22 01:12:49,41.46,2019,"(45.92945, -130.0442)",45.92945,-130.0442,3.94,"(45.9549, -130.0089)",CC_20190822010556_20190822011556,Offshore
170,338415000,RACHEL CARSON,Offshore Supply Ship,30,337,336,2019-08-22 01:14:47,41.46,2019,"(45.93077, -130.0453)",45.93077,-130.0453,3.89,"(45.9549, -130.0089)",CC_20190822010556_20190822011556,Offshore
171,338415000,RACHEL CARSON,Offshore Supply Ship,31,312,335,2019-08-22 01:14:54,41.46,2019,"(45.93084, -130.0454)",45.93084,-130.0454,3.89,"(45.9549, -130.0089)",CC_20190822010556_20190822011556,Offshore
172,338415000,RACHEL CARSON,Offshore Supply Ship,23,334,332,2019-08-22 01:15:22,41.46,2019,"(45.9311, -130.0458)",45.9311,-130.0458,3.9,"(45.9549, -130.0089)",CC_20190822010556_20190822011556,Offshore
173,338415000,RACHEL CARSON,Offshore Supply Ship,32,350,358,2019-08-22 01:16:35,41.46,2019,"(45.93181, -130.0466)",45.93181,-130.0466,3.89,"(45.9549, -130.0089)",CC_20190822011556_20190822012556,Offshore
174,338415000,RACHEL CARSON,Offshore Supply Ship,27,341,10,2019-08-22 01:17:51,41.46,2019,"(45.9326, -130.0468)",45.9326,-130.0468,3.84,"(45.9549, -130.0089)",CC_20190822011556_20190822012556,Offshore
175,338415000,RACHEL CARSON,Offshore Supply Ship,27,353,0,2019-08-22 01:18:48,41.46,2019,"(45.93325, -130.0469)",45.93325,-130.0469,3.8,"(45.9549, -130.0089)",CC_20190822011556_20190822012556,Offshore
176,338415000,RACHEL CARSON,Offshore Supply Ship,31,317,341,2019-08-22 01:19:52,41.46,2019,"(45.93398, -130.0473)",45.93398,-130.0473,3.78,"(45.9549, -130.0089)",CC_20190822011556_20190822012556,Offshore
177,338415000,RACHEL CARSON,Offshore Supply Ship,28,312,340,2019-08-22 01:19:54,41.46,2019,"(45.934, -130.0474)",45.934,-130.0474,3.78,"(45.9549, -130.0089)",CC_20190822011556_20190822012556,Offshore
178,338415000,RACHEL CARSON,Offshore Supply Ship,30,332,339,2019-08-22 01:19:57,41.46,2019,"(45.93402, -130.0474)",45.93402,-130.0474,3.78,"(45.9549, -130.0089)",CC_20190822011556_20190822012556,Offshore
179,338415000,RACHEL CARSON,Offshore Supply Ship,31,310,335,2019-08-22 01:20:10,41.46,2019,"(45.93416, -130.0475)",45.93416,-130.0475,3.78,"(45.9549, -130.0089)",CC_20190822011556_20190822012556,Offshore
180,338415000,RACHEL CARSON,Offshore Supply Ship,25,350,7,2019-08-22 01:23:13,41.46,2019,"(45.93599, -130.049)",45.93599,-130.049,3.75,"(45.9549, -130.0089)",CC_20190822011556_20190822012556,Offshore
181,338415000,RACHEL CARSON,Offshore Supply Ship,27,312,352,2019-08-22 01:27:01,41.46,2019,"(45.93844, -130.0509)",45.93844,-130.0509,3.74,"(45.9549, -130.0089)",CC_20190822012556_20190822013556,Offshore
182,338415000,RACHEL CARSON,Offshore Supply Ship,21,22,11,2019-08-22 01:27:58,41.46,2019,"(45.93903, -130.0512)",45.93903,-130.0512,3.72,"(45.9549, -130.0089)",CC_20190822012556_20190822013556,Offshore
183,338415000,RACHEL CARSON,Offshore Supply Ship,28,344,356,2019-08-22 01:29:13,41.46,2019,"(45.9399, -130.0513)",45.9399,-130.0513,3.69,"(45.9549, -130.0089)",CC_20190822012556_20190822013556,Offshore
184,338415000,RACHEL CARSON,Offshore Supply Ship,25,314,342,2019-08-22 01:31:13,41.46,2019,"(45.94115, -130.0525)",45.94115,-130.0525,3.71,"(45.9549, -130.0089)",CC_20190822012556_20190822013556,Offshore
185,338415000,RACHEL CARSON,Offshore Supply Ship,29,325,359,2019-08-22 01:36:24,41.46,2019,"(45.9435, -130.0541)",45.9435,-130.0541,3.73,"(45.9549, -130.0089)",CC_20190822013556_20190822014556,Offshore
186,338415000,RACHEL CARSON,Offshore Supply Ship,28,330,356,2019-08-22 01:36:42,41.46,2019,"(45.94407, -130.0544)",45.94407,-130.0544,3.73,"(45.9549, -130.0089)",CC_20190822013556_20190822014556,Offshore
187,338415000,RACHEL CARSON,Offshore Supply Ship,31,339,352,2019-08-22 01:36:55,41.46,2019,"(45.94442, -130.0546)",45.94442,-130.0546,3.73,"(45.9549, -130.0089)",CC_20190822013556_20190822014556,Offshore
188,338415000,RACHEL CARSON,Offshore Supply Ship,29,311,352,2019-08-22 01:36:59,41.46,2019,"(45.94451, -130.0546)",45.94451,-130.0546,3.73,"(45.9549, -130.0089)",CC_20190822013556_20190822014556,Offshore
189,338415000,RACHEL CARSON,Offshore Supply Ship,31,3,0,2019-08-22 01:39:07,41.46,2019,"(45.94613, -130.056)",45.94613,-130.056,3.78,"(45.9549, -130.0089)",CC_20190822013556_20190822014556,Offshore
190,338415000,RACHEL CARSON,Offshore Supply Ship,31,336,348,2019-08-22 01:41:40,41.46,2019,"(45.94791, -130.0567)",45.94791,-130.0567,3.79,"(45.9549, -130.0089)",CC_20190822013556_20190822014556,Offshore
191,338415000,RACHEL CARSON,Offshore Supply Ship,32,313,344,2019-08-22 01:41:44,41.46,2019,"(45.94796, -130.0567)",45.94796,-130.0567,3.79,"(45.9549, -130.0089)",CC_20190822013556_20190822014556,Offshore
192,338415000,RACHEL CARSON,Offshore Supply Ship,27,336,358,2019-08-22 01:44:34,41.46,2019,"(45.94979, -130.0585)",45.94979,-130.0585,3.89,"(45.9549, -130.0089)",CC_20190822013556_20190822014556,Offshore
193,338415000,RACHEL CARSON,Offshore Supply Ship,25,321,346,2019-08-22 01:47:13,41.46,2019,"(45.9517, -130.0598)",45.9517,-130.0598,3.96,"(45.9549, -130.0089)",CC_20190822014556_20190822015556,Offshore
194,338415000,RACHEL CARSON,Offshore Supply Ship,33,1,356,2019-08-22 01:49:04,41.46,2019,"(45.95295, -130.0608)",45.95295,-130.0608,4.03,"(45.9549, -130.0089)",CC_20190822014556_20190822015556,Offshore
195,338415000,RACHEL CARSON,Offshore Supply Ship,36,353,345,2019-08-22 01:51:34,41.46,2019,"(45.95508, -130.0616)",45.95508,-130.0616,4.09,"(45.9549, -130.0089)",CC_20190822014556_20190822015556,Offshore
196,338415000,RACHEL CARSON,Offshore Supply Ship,40,10,357,2019-08-22 01:54:50,41.46,2019,"(45.95745, -130.0631)",45.95745,-130.0631,4.21,"(45.9549, -130.0089)",CC_20190822014556_20190822015556,Offshore
197,338415000,RACHEL CARSON,Offshore Supply Ship,38,332,351,2019-08-22 01:58:46,41.46,2019,"(45.9618, -130.0655)",45.9618,-130.0655,4.45,"(45.9549, -130.0089)",CC_20190822015556_20190822020556,Offshore
198,338415000,RACHEL CARSON,Offshore Supply Ship,41,354,352,2019-08-22 02:03:14,41.46,2019,"(45.96607, -130.0677)",45.96607,-130.0677,4.72,"(45.9549, -130.0089)",CC_20190822015556_20190822020556,Offshore
199,338415000,RACHEL CARSON,Offshore Supply Ship,40,359,16,2019-08-22 02:05:31,41.46,2019,"(45.96822, -130.0677)",45.96822,-130.0677,4.79,"(45.9549, -130.0089)",CC_20190822015556_20190822020556,Offshore
200,338415000,RACHEL CARSON,Offshore Supply Ship,34,17,13,2019-08-22 02:05:46,41.46,2019,"(45.96843, -130.0676)",45.96843,-130.0676,4.79,"(45.9549, -130.0089)",CC_20190822015556_20190822020556,Offshore
201,338415000,RACHEL CARSON,Offshore Supply Ship,49,180,176,2019-08-22 04:49:44,41.46,2019,"(45.99177, -130.0427)",45.99177,-130.0427,4.86,"(45.9549, -130.0089)",CC_20190822044944_20190822045944,Offshore
202,338415000,RACHEL CARSON,Offshore Supply Ship,50,187,178,2019-08-22 04:49:57,41.46,2019,"(45.99144, -130.0427)",45.99144,-130.0427,4.83,"(45.9549, -130.0089)",CC_20190822044944_20190822045944,Offshore
203,338415000,RACHEL CARSON,Offshore Supply Ship,66,181,180,2019-08-22 04:58:16,41.46,2019,"(45.97818, -130.0431)",45.97818,-130.0431,3.7,"(45.9549, -130.0089)",CC_20190822044944_20190822045944,Offshore
204,338415000,RACHEL CARSON,Offshore Supply Ship,61,169,172,2019-08-22 04:58:59,41.46,2019,"(45.97705, -130.0431)",45.97705,-130.0431,3.62,"(45.9549, -130.0089)",CC_20190822044944_20190822045944,Offshore
205,338415000,RACHEL CARSON,Offshore Supply Ship,51,185,177,2019-08-22 05:00:07,41.46,2019,"(45.97524, -130.043)",45.97524,-130.043,3.48,"(45.9549, -130.0089)",CC_20190822045944_20190822050944,Offshore
206,338415000,RACHEL CARSON,Offshore Supply Ship,60,189,182,2019-08-22 05:00:55,41.46,2019,"(45.97395, -130.0431)",45.97395,-130.0431,3.39,"(45.9549, -130.0089)",CC_20190822045944_20190822050944,Offshore
207,338415000,RACHEL CARSON,Offshore Supply Ship,52,177,176,2019-08-22 05:01:59,41.46,2019,"(45.9722, -130.0433)",45.9722,-130.0433,3.29,"(45.9549, -130.0089)",CC_20190822045944_20190822050944,Offshore
208,338415000,RACHEL CARSON,Offshore Supply Ship,49,184,182,2019-08-22 05:07:31,41.46,2019,"(45.96344, -130.0433)",45.96344,-130.0433,2.83,"(45.9549, -130.0089)",CC_20190822045944_20190822050944,Offshore
209,338415000,RACHEL CARSON,Offshore Supply Ship,50,179,176,2019-08-22 05:08:55,41.46,2019,"(45.9612, -130.0434)",45.9612,-130.0434,2.76,"(45.9549, -130.0089)",CC_20190822045944_20190822050944,Offshore
210,338415000,RACHEL CARSON,Offshore Supply Ship,54,172,176,2019-08-22 05:08:56,41.46,2019,"(45.96117, -130.0434)",45.96117,-130.0434,2.76,"(45.9549, -130.0089)",CC_20190822045944_20190822050944,Offshore
211,338415000,RACHEL CARSON,Offshore Supply Ship,59,178,175,2019-08-22 05:09:49,41.46,2019,"(45.95979, -130.0434)",45.95979,-130.0434,2.73,"(45.9549, -130.0089)",CC_20190822050944_20190822051944,Offshore
212,338415000,RACHEL CARSON,Offshore Supply Ship,60,185,176,2019-08-22 05:09:57,41.46,2019,"(45.95956, -130.0434)",45.95956,-130.0434,2.72,"(45.9549, -130.0089)",CC_20190822050944_20190822051944,Offshore
213,338415000,RACHEL CARSON,Offshore Supply Ship,52,172,174,2019-08-22 05:10:09,41.46,2019,"(45.95926, -130.0434)",45.95926,-130.0434,2.72,"(45.9549, -130.0089)",CC_20190822050944_20190822051944,Offshore
214,338415000,RACHEL CARSON,Offshore Supply Ship,56,171,171,2019-08-22 05:13:08,41.46,2019,"(45.95449, -130.0435)",45.95449,-130.0435,2.68,"(45.9549, -130.0089)",CC_20190822050944_20190822051944,Offshore
215,338415000,RACHEL CARSON,Offshore Supply Ship,52,175,173,2019-08-22 05:16:02,41.46,2019,"(45.94989, -130.0435)",45.94989,-130.0435,2.74,"(45.9549, -130.0089)",CC_20190822050944_20190822051944,Offshore
216,338415000,RACHEL CARSON,Offshore Supply Ship,69,182,182,2019-08-22 05:18:04,41.46,2019,"(45.94668, -130.0435)",45.94668,-130.0435,2.83,"(45.9549, -130.0089)",CC_20190822050944_20190822051944,Offshore
217,338415000,RACHEL CARSON,Offshore Supply Ship,61,176,180,2019-08-22 05:18:37,41.46,2019,"(45.94584, -130.0436)",45.94584,-130.0436,2.87,"(45.9549, -130.0089)",CC_20190822050944_20190822051944,Offshore
218,338415000,RACHEL CARSON,Offshore Supply Ship,60,180,181,2019-08-22 05:18:43,41.46,2019,"(45.94568, -130.0436)",45.94568,-130.0436,2.88,"(45.9549, -130.0089)",CC_20190822050944_20190822051944,Offshore
219,338415000,RACHEL CARSON,Offshore Supply Ship,63,183,178,2019-08-22 05:18:47,41.46,2019,"(45.94559, -130.0436)",45.94559,-130.0436,2.88,"(45.9549, -130.0089)",CC_20190822050944_20190822051944,Offshore
220,338415000,RACHEL CARSON,Offshore Supply Ship,55,173,178,2019-08-22 05:18:55,41.46,2019,"(45.94541, -130.0436)",45.94541,-130.0436,2.89,"(45.9549, -130.0089)",CC_20190822050944_20190822051944,Offshore
221,338415000,RACHEL CARSON,Offshore Supply Ship,57,184,175,2019-08-22 05:19:56,41.46,2019,"(45.94377, -130.0436)",45.94377,-130.0436,2.96,"(45.9549, -130.0089)",CC_20190822051944_20190822052944,Offshore
222,338415000,RACHEL CARSON,Offshore Supply Ship,53,179,178,2019-08-22 05:21:44,41.46,2019,"(45.94099, -130.0433)",45.94099,-130.0433,3.08,"(45.9549, -130.0089)",CC_20190822051944_20190822052944,Offshore
223,338415000,RACHEL CARSON,Offshore Supply Ship,64,169,173,2019-08-22 05:24:03,41.46,2019,"(45.9373, -130.0436)",45.9373,-130.0436,3.33,"(45.9549, -130.0089)",CC_20190822051944_20190822052944,Offshore
224,338415000,RACHEL CARSON,Offshore Supply Ship,60,183,178,2019-08-22 05:27:12,41.46,2019,"(45.93231, -130.0432)",45.93231,-130.0432,3.66,"(45.9549, -130.0089)",CC_20190822051944_20190822052944,Offshore
